;date;ghostrider44;Peilscheibe;Albrecht Kurz;feisalsbrother;20Jakob09;Henri97;20jojoma11;ramack;changchun_1;micha_k;svenosm;Quarkteilchen;L___I;ASt;tordans;Supaplex030;Michael Be;st1974;Lizium;UE_Su;sargafl;MitteloberrheinischerWaldameisenschreck;DirkScheumann;st0rm-r1der;Yokr;Eric B\xc3\xb6hnisch-Volkmann;mrab;townlion;SaijaP;CatuBu;Friedrich Eberhardt;Loth;quellcode1234;\xe1\x9a\x9b\xe1\x9a\x90\xe1\x9a\x8b\xe1\x9a\x90\xe1\x9a\x85\xe1\x9a\x87\xe1\x9a\x90\xe1\x9a\x9c \xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88;xMaxnetx;TheCrazyMaffin;rkrause;trapicki;okilimu;whb;skyper;Shezi;Wariner;a_hei;Impecco;Geofreund1;fraq42;biker82;michael2402;Stingray80;Kasamap;DD1GJ;Baw\xc3\xbcTata;srikmar;jf_simon;miscosm;DianaDemchuk;navigate1972;Ygramul;macabu;iamdavid;Timonade;Markus K;Stefan Karl;Walter Schl\xc3\xb6gl;WanderTobi;hagu;Ethera;Slumpine;Jorisbo;Qwave;MaestroGlanz;MarkusHD;blue_fire;Mitsch;Nakaner;Oehly18;Nonexhudlix;miles25;Troynie;Maki001;KVI0n;Freischneider;Daniel22Ka;AtomMapper;AllesMeins;SteveK;Tschaeck;frunk!;fx99;kartler175;j1scad;icebird333;regedemu;remoh10;geodreieck4711;sierra-uniform;singhiyv;friedel_hn;Voitl-Fan;fanzinies;bikeboerny;asnghpi;adlermb201;alleswasbewegt_de;Ze0zohk1;Westwind;mapper999;*cw
146;2022-05-27;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
147;2022-05-28;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
148;2022-05-29;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
149;2022-05-30;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
150;2022-05-31;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
151;2022-06-01;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
152;2022-06-02;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
153;2022-06-03;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
154;2022-06-04;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
155;2022-06-05;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
156;2022-06-06;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
157;2022-06-07;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
158;2022-06-08;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
159;2022-06-09;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
160;2022-06-10;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
161;2022-06-11;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
162;2022-06-12;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
163;2022-06-13;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
164;2022-06-14;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
165;2022-06-15;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
166;2022-06-16;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
167;2022-06-17;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
168;2022-06-18;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
169;2022-06-19;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
170;2022-06-20;341;273;10;;;54.0;;2;27;12;;22;21.0;;;;;;4;14.0;10.0;6;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
171;2022-06-21;341;273;10;;;54.0;;2;27;12;;22;21.0;;;;;;4;14.0;10.0;6;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
172;2022-06-22;341;273;10;;;54.0;;2;27;12;;22;21.0;;;;;;4;14.0;10.0;6;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
173;2022-06-23;341;273;10;;;54.0;;2;27;12;;22;21.0;;;;;;4;14.0;10.0;6;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
174;2022-06-24;341;273;10;;;54.0;;2;27;12;;22;21.0;;;;;;4;14.0;10.0;6;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
175;2022-06-25;341;273;10;;;54.0;;2;27;12;;22;21.0;;;;;;4;14.0;10.0;6;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
176;2022-06-26;340;273;10;;;54.0;;2;27;12;;22;21.0;;;;;;4;14.0;10.0;6;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
177;2022-06-27;340;273;10;;;54.0;;2;27;12;;22;21.0;;;;;;4;14.0;10.0;6;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
178;2022-06-28;340;273;10;;;54.0;;2;27;12;;22;21.0;;;;;;4;14.0;10.0;6;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
179;2022-06-29;340;273;10;;;54.0;;2;27;12;;22;21.0;;;;;;4;14.0;10.0;6;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
180;2022-06-30;339;272;10;;;54.0;;2;27;12;;22;21.0;;;;;;4;14.0;13.0;6;11;12;11;11;11;9;;;;6;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
181;2022-07-01;339;272;10;;;54.0;;2;27;12;;22;21.0;;;;;;4;14.0;13.0;6;11;12;11;11;11;9;;;;6;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
182;2022-07-02;339;272;10;;;54.0;;2;27;12;;22;21.0;;;;;;4;14.0;13.0;6;11;12;11;11;11;9;;;;6;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
183;2022-07-03;339;272;10;;;54.0;;2;27;12;;22;21.0;;;;;;4;14.0;13.0;6;11;12;11;11;11;9;;;;6;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
184;2022-07-04;339;272;10;;;54.0;;2;27;12;;22;21.0;;;;;;4;14.0;13.0;6;11;12;11;11;11;9;;;;6;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
185;2022-07-05;339;272;10;;;54.0;;2;27;12;;22;21.0;;;;;;4;14.0;13.0;6;11;12;11;11;11;9;;;;6;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
186;2022-07-06;339;272;10;;;54.0;;2;27;12;;22;21.0;;;;;;4;14.0;13.0;6;11;12;11;11;11;9;;;;6;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
187;2022-07-07;339;272;10;;;54.0;;2;27;12;;22;21.0;;;;;;4;14.0;13.0;6;11;12;11;11;11;9;;;;6;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
188;2022-07-08;339;272;10;;;54.0;;2;27;12;;22;21.0;;;;;;4;14.0;13.0;6;11;12;11;11;11;9;;;;6;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
189;2022-07-09;337;272;10;;;54.0;;2;27;12;;20;21.0;;;;;;4;13.0;13.0;6;11;12;11;11;11;9;;;;6;6;;7;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
190;2022-07-10;331;272;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;11;11;9;;;;6;6;;7;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
191;2022-07-11;331;272;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;11;11;9;;;;6;6;;7;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
192;2022-07-12;331;272;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;11;11;9;;;;6;6;;7;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
193;2022-07-13;331;272;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;11;11;9;;;;6;6;;7;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
194;2022-07-14;331;272;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;11;11;9;;;;6;6;;7;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
195;2022-07-15;335;272;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;7;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
196;2022-07-16;335;272;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;7;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
197;2022-07-17;335;272;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;7;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
