date,class,length,nelements
2022-06-08,radweggehweggemeinsam,0.0,0
2022-06-08,radweggehweggetrennt,0.0,0
2022-06-08,gehwegfahrradfrei,0.0,0
2022-06-08,radfahrstreifen,342.9615280943997,12
2022-06-08,baulichabgesetzterweg,1435.6712875768878,15
2022-06-08,kleineradwegabschnitte,12.336180235492117,1
2022-06-08,gewidmetebeschilderteradwege,10648.077077998625,99
2022-06-08,spielstrasse,33.88203068397174,1
2022-06-09,fahrradstrasse,0.0,0
2022-06-09,strassefussgaengerzone,943.1508341333808,30
2022-06-09,radweggehweggemeinsam,0.0,0
2022-06-09,radweggehweggetrennt,0.0,0
2022-06-09,gehwegfahrradfrei,0.0,0
2022-06-09,radfahrstreifen,342.9615280943997,12
2022-06-09,baulichabgesetzterweg,1435.6712875768878,15
2022-06-09,kleineradwegabschnitte,12.336180235492117,1
2022-06-09,gewidmetebeschilderteradwege,10648.077077998625,99
2022-06-09,spielstrasse,33.88203068397174,1
2022-06-10,fahrradstrasse,0.0,0
2022-06-10,strassefussgaengerzone,943.1508341333808,30
2022-06-10,radweggehweggemeinsam,0.0,0
2022-06-10,radweggehweggetrennt,0.0,0
2022-06-10,gehwegfahrradfrei,0.0,0
2022-06-10,radfahrstreifen,342.9615280943997,12
2022-06-10,baulichabgesetzterweg,1435.6712875768878,15
2022-06-10,kleineradwegabschnitte,12.336180235492117,1
2022-06-10,gewidmetebeschilderteradwege,10648.077077998625,99
2022-06-10,spielstrasse,33.88203068397174,1
2022-06-11,fahrradstrasse,0.0,0
2022-06-11,strassefussgaengerzone,943.1508341333808,30
2022-06-11,radweggehweggemeinsam,0.0,0
2022-06-11,radweggehweggetrennt,0.0,0
2022-06-11,gehwegfahrradfrei,0.0,0
2022-06-11,radfahrstreifen,342.9615280943997,12
2022-06-11,baulichabgesetzterweg,1435.6712875768878,15
2022-06-11,kleineradwegabschnitte,12.336180235492117,1
2022-06-11,gewidmetebeschilderteradwege,10648.077077998625,99
2022-06-11,spielstrasse,33.88203068397174,1
2022-06-12,fahrradstrasse,0.0,0
2022-06-12,strassefussgaengerzone,943.1508341333808,30
2022-06-12,radweggehweggemeinsam,0.0,0
2022-06-12,radweggehweggetrennt,0.0,0
2022-06-12,gehwegfahrradfrei,0.0,0
2022-06-12,radfahrstreifen,342.9615280943997,12
2022-06-12,baulichabgesetzterweg,1435.6712875768878,15
2022-06-12,kleineradwegabschnitte,12.336180235492117,1
2022-06-12,gewidmetebeschilderteradwege,10648.077077998625,99
2022-06-12,spielstrasse,33.88203068397174,1
2022-06-13,fahrradstrasse,0.0,0
2022-06-13,strassefussgaengerzone,943.1508341333808,30
2022-06-13,radweggehweggemeinsam,0.0,0
2022-06-13,radweggehweggetrennt,0.0,0
2022-06-13,gehwegfahrradfrei,0.0,0
2022-06-13,radfahrstreifen,342.9615280943997,12
2022-06-13,baulichabgesetzterweg,1435.6712875768878,15
2022-06-13,kleineradwegabschnitte,12.336180235492117,1
2022-06-13,gewidmetebeschilderteradwege,10648.077077998625,99
2022-06-13,spielstrasse,33.88203068397174,1
2022-06-14,fahrradstrasse,0.0,0
2022-06-14,strassefussgaengerzone,943.1508341333808,30
2022-06-14,radweggehweggemeinsam,0.0,0
2022-06-14,radweggehweggetrennt,0.0,0
2022-06-14,gehwegfahrradfrei,0.0,0
2022-06-14,radfahrstreifen,342.9615280943997,12
2022-06-14,baulichabgesetzterweg,1435.6712875768878,15
2022-06-14,kleineradwegabschnitte,12.336180235492117,1
2022-06-14,gewidmetebeschilderteradwege,10648.077077998625,99
2022-06-14,spielstrasse,33.88203068397174,1
2022-06-15,fahrradstrasse,0.0,0
2022-06-15,strassefussgaengerzone,943.1508341333808,30
2022-06-15,radweggehweggemeinsam,0.0,0
2022-06-15,radweggehweggetrennt,0.0,0
2022-06-15,gehwegfahrradfrei,0.0,0
2022-06-15,radfahrstreifen,342.9615280943997,12
2022-06-15,baulichabgesetzterweg,1435.6712875768878,15
2022-06-15,kleineradwegabschnitte,12.336180235492117,1
2022-06-15,gewidmetebeschilderteradwege,10648.077077998625,99
2022-06-15,spielstrasse,33.88203068397174,1
2022-06-16,fahrradstrasse,0.0,0
2022-06-16,strassefussgaengerzone,943.1508341333808,30
2022-06-16,radweggehweggemeinsam,0.0,0
2022-06-16,radweggehweggetrennt,0.0,0
2022-06-16,gehwegfahrradfrei,0.0,0
2022-06-16,radfahrstreifen,342.9615280943997,12
2022-06-16,baulichabgesetzterweg,1435.6712875768878,15
2022-06-16,kleineradwegabschnitte,12.336180235492117,1
2022-06-16,gewidmetebeschilderteradwege,10648.077077998625,99
2022-06-16,spielstrasse,33.88203068397174,1
2022-06-17,fahrradstrasse,0.0,0
2022-06-17,strassefussgaengerzone,943.1508341333808,30
2022-06-17,radweggehweggemeinsam,0.0,0
2022-06-17,radweggehweggetrennt,0.0,0
2022-06-17,gehwegfahrradfrei,0.0,0
2022-06-17,radfahrstreifen,342.9615280943997,12
2022-06-17,baulichabgesetzterweg,1435.6712875768878,15
2022-06-17,kleineradwegabschnitte,12.336180235492117,1
2022-06-17,gewidmetebeschilderteradwege,10648.077077998625,99
2022-06-17,spielstrasse,33.88203068397174,1
2022-06-18,fahrradstrasse,0.0,0
2022-06-18,strassefussgaengerzone,943.1508341333808,30
2022-06-18,radweggehweggemeinsam,0.0,0
2022-06-18,radweggehweggetrennt,0.0,0
2022-06-18,gehwegfahrradfrei,0.0,0
2022-06-18,radfahrstreifen,342.9615280943997,12
2022-06-18,baulichabgesetzterweg,1435.6712875768878,15
2022-06-18,kleineradwegabschnitte,12.336180235492117,1
2022-06-18,gewidmetebeschilderteradwege,10648.077077998625,99
2022-06-18,spielstrasse,33.88203068397174,1
2022-06-19,fahrradstrasse,0.0,0
2022-06-19,strassefussgaengerzone,943.1508341333808,30
2022-06-19,radweggehweggemeinsam,0.0,0
2022-06-19,radweggehweggetrennt,0.0,0
2022-06-19,gehwegfahrradfrei,0.0,0
2022-06-19,radfahrstreifen,342.9615280943997,12
2022-06-19,baulichabgesetzterweg,1435.6712875768878,15
2022-06-19,kleineradwegabschnitte,12.336180235492117,1
2022-06-19,gewidmetebeschilderteradwege,10648.077077998625,99
2022-06-19,spielstrasse,33.88203068397174,1
2022-06-20,fahrradstrasse,0.0,0
2022-06-20,strassefussgaengerzone,943.1508341333808,30
2022-06-20,radweggehweggemeinsam,0.0,0
2022-06-20,radweggehweggetrennt,0.0,0
2022-06-20,gehwegfahrradfrei,0.0,0
2022-06-20,radfahrstreifen,342.9615280943997,12
2022-06-20,baulichabgesetzterweg,1435.6712875768878,15
2022-06-20,kleineradwegabschnitte,12.336180235492117,1
2022-06-20,gewidmetebeschilderteradwege,10648.077077998625,99
2022-06-20,spielstrasse,33.88203068397174,1
2022-06-21,fahrradstrasse,0.0,0
2022-06-21,strassefussgaengerzone,943.1508341333808,30
2022-06-21,radweggehweggemeinsam,0.0,0
2022-06-21,radweggehweggetrennt,0.0,0
2022-06-21,gehwegfahrradfrei,0.0,0
2022-06-21,radfahrstreifen,342.9615280943997,12
2022-06-21,baulichabgesetzterweg,1435.6712875768878,15
2022-06-21,kleineradwegabschnitte,12.336180235492117,1
2022-06-21,gewidmetebeschilderteradwege,10648.077077998625,99
2022-06-21,spielstrasse,33.88203068397174,1
2022-06-22,fahrradstrasse,0.0,0
2022-06-22,strassefussgaengerzone,943.1508341333808,30
2022-06-22,radweggehweggemeinsam,0.0,0
2022-06-22,radweggehweggetrennt,0.0,0
2022-06-22,gehwegfahrradfrei,0.0,0
2022-06-22,radfahrstreifen,342.9615280943997,12
2022-06-22,baulichabgesetzterweg,1435.6712875768878,15
2022-06-22,kleineradwegabschnitte,12.336180235492117,1
2022-06-22,gewidmetebeschilderteradwege,10648.077077998625,99
2022-06-22,spielstrasse,33.88203068397174,1
2022-06-23,fahrradstrasse,0.0,0
2022-06-23,strassefussgaengerzone,943.1508341333808,30
2022-06-23,radweggehweggemeinsam,0.0,0
2022-06-23,radweggehweggetrennt,0.0,0
2022-06-23,gehwegfahrradfrei,0.0,0
2022-06-23,radfahrstreifen,342.9615280943997,12
2022-06-23,baulichabgesetzterweg,1435.6712875768878,15
2022-06-23,kleineradwegabschnitte,12.336180235492117,1
2022-06-23,gewidmetebeschilderteradwege,10648.077077998625,99
2022-06-23,spielstrasse,33.88203068397174,1
2022-06-24,fahrradstrasse,0.0,0
2022-06-24,strassefussgaengerzone,943.1508341333808,30
2022-06-24,radweggehweggemeinsam,0.0,0
2022-06-24,radweggehweggetrennt,0.0,0
2022-06-24,gehwegfahrradfrei,0.0,0
2022-06-24,radfahrstreifen,342.9615280943997,12
2022-06-24,baulichabgesetzterweg,1435.6712875768878,15
2022-06-24,kleineradwegabschnitte,12.336180235492117,1
2022-06-24,gewidmetebeschilderteradwege,10648.077077998625,99
2022-06-24,spielstrasse,33.88203068397174,1
2022-06-25,fahrradstrasse,0.0,0
2022-06-25,strassefussgaengerzone,943.1508341333808,30
2022-06-25,radweggehweggemeinsam,0.0,0
2022-06-25,radweggehweggetrennt,0.0,0
2022-06-25,gehwegfahrradfrei,0.0,0
2022-06-25,radfahrstreifen,342.9615280943997,12
2022-06-25,baulichabgesetzterweg,1435.6712875768878,15
2022-06-25,kleineradwegabschnitte,12.336180235492117,1
2022-06-25,gewidmetebeschilderteradwege,10648.077077998625,99
2022-06-25,spielstrasse,33.88203068397174,1
2022-06-26,fahrradstrasse,0.0,0
2022-06-26,strassefussgaengerzone,943.1508341333808,30
2022-06-26,radweggehweggemeinsam,0.0,0
2022-06-26,radweggehweggetrennt,0.0,0
2022-06-26,gehwegfahrradfrei,0.0,0
2022-06-26,radfahrstreifen,342.9615280943997,12
2022-06-26,baulichabgesetzterweg,1435.6712875768878,15
2022-06-26,kleineradwegabschnitte,12.336180235492117,1
2022-06-26,gewidmetebeschilderteradwege,10648.077077998625,99
2022-06-26,spielstrasse,33.88203068397174,1
2022-06-27,fahrradstrasse,0.0,0
2022-06-27,strassefussgaengerzone,943.1508341333808,30
2022-06-27,radweggehweggemeinsam,0.0,0
2022-06-27,radweggehweggetrennt,0.0,0
2022-06-27,gehwegfahrradfrei,0.0,0
2022-06-27,radfahrstreifen,342.9615280943997,12
2022-06-27,baulichabgesetzterweg,1435.6712875768878,15
2022-06-27,kleineradwegabschnitte,12.336180235492117,1
2022-06-27,gewidmetebeschilderteradwege,10648.077077998625,99
2022-06-27,spielstrasse,33.88203068397174,1
2022-06-28,fahrradstrasse,0.0,0
2022-06-28,strassefussgaengerzone,943.1508341333808,30
2022-06-28,radweggehweggemeinsam,0.0,0
2022-06-28,radweggehweggetrennt,0.0,0
2022-06-28,gehwegfahrradfrei,0.0,0
2022-06-28,radfahrstreifen,342.9615280943997,12
2022-06-28,baulichabgesetzterweg,1435.6712875768878,15
2022-06-28,kleineradwegabschnitte,12.336180235492117,1
2022-06-28,gewidmetebeschilderteradwege,10648.077077998625,99
2022-06-28,spielstrasse,33.88203068397174,1
2022-06-29,fahrradstrasse,0.0,0
2022-06-29,strassefussgaengerzone,943.1508341333808,30
2022-06-29,radweggehweggemeinsam,0.0,0
2022-06-29,radweggehweggetrennt,0.0,0
2022-06-29,gehwegfahrradfrei,0.0,0
2022-06-29,radfahrstreifen,342.9615280943997,12
2022-06-29,baulichabgesetzterweg,1435.6712875768878,15
2022-06-29,kleineradwegabschnitte,12.336180235492117,1
2022-06-29,gewidmetebeschilderteradwege,10648.077077998625,99
2022-06-29,spielstrasse,33.88203068397174,1
2022-06-30,fahrradstrasse,0.0,0
2022-06-30,strassefussgaengerzone,943.1508341333808,30
2022-06-30,radweggehweggemeinsam,0.0,0
2022-06-30,radweggehweggetrennt,0.0,0
2022-06-30,gehwegfahrradfrei,0.0,0
2022-06-30,radfahrstreifen,342.9615280943997,12
2022-06-30,baulichabgesetzterweg,1435.6712875768878,15
2022-06-30,kleineradwegabschnitte,12.336180235492117,1
2022-06-30,gewidmetebeschilderteradwege,10648.077077998625,99
2022-06-30,spielstrasse,33.88203068397174,1
2022-07-01,fahrradstrasse,0.0,0
2022-07-01,strassefussgaengerzone,943.1508341333808,30
2022-07-01,radweggehweggemeinsam,0.0,0
2022-07-01,radweggehweggetrennt,0.0,0
2022-07-01,gehwegfahrradfrei,0.0,0
2022-07-01,radfahrstreifen,342.9615280943997,12
2022-07-01,baulichabgesetzterweg,1435.6712875768878,15
2022-07-01,kleineradwegabschnitte,12.336180235492117,1
2022-07-01,gewidmetebeschilderteradwege,10648.077077998625,99
2022-07-01,spielstrasse,33.88203068397174,1
2022-07-02,fahrradstrasse,0.0,0
2022-07-02,strassefussgaengerzone,943.1508341333808,30
2022-07-02,radweggehweggemeinsam,0.0,0
2022-07-02,radweggehweggetrennt,0.0,0
2022-07-02,gehwegfahrradfrei,0.0,0
2022-07-02,radfahrstreifen,342.9615280943997,12
2022-07-02,baulichabgesetzterweg,1435.6712875768878,15
2022-07-02,kleineradwegabschnitte,12.336180235492117,1
2022-07-02,gewidmetebeschilderteradwege,10648.077077998625,99
2022-07-02,spielstrasse,33.88203068397174,1
2022-07-03,fahrradstrasse,0.0,0
2022-07-03,strassefussgaengerzone,943.1508341333808,30
2022-07-03,radweggehweggemeinsam,0.0,0
2022-07-03,radweggehweggetrennt,0.0,0
2022-07-03,gehwegfahrradfrei,0.0,0
2022-07-03,radfahrstreifen,342.9615280943997,12
2022-07-03,baulichabgesetzterweg,1435.6712875768878,15
2022-07-03,kleineradwegabschnitte,12.336180235492117,1
2022-07-03,gewidmetebeschilderteradwege,10648.077077998625,99
2022-07-03,spielstrasse,33.88203068397174,1
2022-07-04,fahrradstrasse,0.0,0
2022-07-04,strassefussgaengerzone,943.1508341333808,30
2022-07-04,radweggehweggemeinsam,0.0,0
2022-07-04,radweggehweggetrennt,0.0,0
2022-07-04,gehwegfahrradfrei,0.0,0
2022-07-04,radfahrstreifen,342.9615280943997,12
2022-07-04,baulichabgesetzterweg,1435.6712875768878,15
2022-07-04,kleineradwegabschnitte,12.336180235492117,1
2022-07-04,gewidmetebeschilderteradwege,10648.077077998625,99
2022-07-04,spielstrasse,33.88203068397174,1
2022-07-05,fahrradstrasse,0.0,0
2022-07-05,strassefussgaengerzone,943.1508341333808,30
2022-07-05,radweggehweggemeinsam,0.0,0
2022-07-05,radweggehweggetrennt,0.0,0
2022-07-05,gehwegfahrradfrei,0.0,0
2022-07-05,radfahrstreifen,342.9615280943997,12
2022-07-05,baulichabgesetzterweg,1435.6712875768878,15
2022-07-05,kleineradwegabschnitte,12.336180235492117,1
2022-07-05,gewidmetebeschilderteradwege,10648.077077998625,99
2022-07-05,spielstrasse,33.88203068397174,1
2022-07-06,fahrradstrasse,0.0,0
2022-07-06,strassefussgaengerzone,943.1508341333808,30
2022-07-06,radweggehweggemeinsam,0.0,0
2022-07-06,radweggehweggetrennt,0.0,0
2022-07-06,gehwegfahrradfrei,0.0,0
2022-07-06,radfahrstreifen,342.9615280943997,12
2022-07-06,baulichabgesetzterweg,1435.6712875768878,15
2022-07-06,kleineradwegabschnitte,12.336180235492117,1
2022-07-06,gewidmetebeschilderteradwege,10648.077077998625,99
2022-07-06,spielstrasse,33.88203068397174,1
2022-07-07,fahrradstrasse,0.0,0
2022-07-07,strassefussgaengerzone,943.1508341333808,30
2022-07-07,radweggehweggemeinsam,0.0,0
2022-07-07,radweggehweggetrennt,0.0,0
2022-07-07,gehwegfahrradfrei,0.0,0
2022-07-07,radfahrstreifen,342.9615280943997,12
2022-07-07,baulichabgesetzterweg,1435.6712875768878,15
2022-07-07,kleineradwegabschnitte,12.336180235492117,1
2022-07-07,gewidmetebeschilderteradwege,10648.077077998625,99
2022-07-07,spielstrasse,33.88203068397174,1
2022-07-08,fahrradstrasse,0.0,0
2022-07-08,strassefussgaengerzone,943.1508341333808,30
2022-07-08,radweggehweggemeinsam,0.0,0
2022-07-08,radweggehweggetrennt,0.0,0
2022-07-08,gehwegfahrradfrei,0.0,0
2022-07-08,radfahrstreifen,342.9615280943997,12
2022-07-08,baulichabgesetzterweg,1435.6712875768878,15
2022-07-08,kleineradwegabschnitte,12.336180235492117,1
2022-07-08,gewidmetebeschilderteradwege,10648.077077998625,99
2022-07-08,spielstrasse,33.88203068397174,1
2022-07-09,fahrradstrasse,0.0,0
2022-07-09,strassefussgaengerzone,943.1508341333808,30
2022-07-09,radweggehweggemeinsam,0.0,0
2022-07-09,radweggehweggetrennt,0.0,0
2022-07-09,gehwegfahrradfrei,0.0,0
2022-07-09,radfahrstreifen,342.9615280943997,12
2022-07-09,baulichabgesetzterweg,1435.6712875768878,15
2022-07-09,kleineradwegabschnitte,12.336180235492117,1
2022-07-09,gewidmetebeschilderteradwege,10648.077077998625,99
2022-07-09,spielstrasse,33.88203068397174,1
2022-07-10,fahrradstrasse,0.0,0
2022-07-10,strassefussgaengerzone,943.1508341333808,30
2022-07-10,radweggehweggemeinsam,0.0,0
2022-07-10,radweggehweggetrennt,0.0,0
2022-07-10,gehwegfahrradfrei,0.0,0
2022-07-10,radfahrstreifen,342.9615280943997,12
2022-07-10,baulichabgesetzterweg,1435.6712875768878,15
2022-07-10,kleineradwegabschnitte,24.30716458666871,2
2022-07-10,gewidmetebeschilderteradwege,10651.28231208247,99
2022-07-10,spielstrasse,33.88203068397174,1
2022-07-11,fahrradstrasse,0.0,0
2022-07-11,strassefussgaengerzone,943.1508341333808,30
2022-07-11,radweggehweggemeinsam,0.0,0
2022-07-11,radweggehweggetrennt,0.0,0
2022-07-11,gehwegfahrradfrei,0.0,0
2022-07-11,radfahrstreifen,342.9615280943997,12
2022-07-11,baulichabgesetzterweg,1435.6712875768878,15
2022-07-11,kleineradwegabschnitte,24.30716458666871,2
2022-07-11,gewidmetebeschilderteradwege,10651.28231208247,99
2022-07-11,spielstrasse,33.88203068397174,1
2022-07-12,fahrradstrasse,0.0,0
2022-07-12,strassefussgaengerzone,943.1508341333808,30
2022-07-12,radweggehweggemeinsam,0.0,0
2022-07-12,radweggehweggetrennt,0.0,0
2022-07-12,gehwegfahrradfrei,0.0,0
2022-07-12,radfahrstreifen,342.9615280943997,12
2022-07-12,baulichabgesetzterweg,1435.6712875768878,15
2022-07-12,kleineradwegabschnitte,24.30716458666871,2
2022-07-12,gewidmetebeschilderteradwege,10651.28231208247,99
2022-07-12,spielstrasse,33.88203068397174,1
2022-07-13,fahrradstrasse,0.0,0
2022-07-13,strassefussgaengerzone,943.1508341333808,30
2022-07-13,radweggehweggemeinsam,0.0,0
2022-07-13,radweggehweggetrennt,0.0,0
2022-07-13,gehwegfahrradfrei,0.0,0
2022-07-13,radfahrstreifen,342.9615280943997,12
2022-07-13,baulichabgesetzterweg,1435.6712875768878,15
2022-07-13,kleineradwegabschnitte,24.30716458666871,2
2022-07-13,gewidmetebeschilderteradwege,10651.28231208247,99
2022-07-13,spielstrasse,33.88203068397174,1
2022-07-14,fahrradstrasse,0.0,0
2022-07-14,strassefussgaengerzone,943.1508341333808,30
2022-07-14,radweggehweggemeinsam,0.0,0
2022-07-14,radweggehweggetrennt,0.0,0
2022-07-14,gehwegfahrradfrei,0.0,0
2022-07-14,radfahrstreifen,342.9615280943997,12
2022-07-14,baulichabgesetzterweg,1435.6712875768878,15
2022-07-14,kleineradwegabschnitte,24.30716458666871,2
2022-07-14,gewidmetebeschilderteradwege,10651.28231208247,99
2022-07-14,spielstrasse,33.88203068397174,1
2022-07-15,fahrradstrasse,0.0,0
2022-07-15,strassefussgaengerzone,943.1508341333808,30
2022-07-15,radweggehweggemeinsam,0.0,0
2022-07-15,radweggehweggetrennt,0.0,0
2022-07-15,gehwegfahrradfrei,0.0,0
2022-07-15,radfahrstreifen,342.9615280943997,12
2022-07-15,baulichabgesetzterweg,1435.6712875768878,15
2022-07-15,kleineradwegabschnitte,24.30716458666871,2
2022-07-15,gewidmetebeschilderteradwege,10651.28231208247,99
2022-07-15,spielstrasse,33.88203068397174,1
2022-07-16,fahrradstrasse,0.0,0
2022-07-16,strassefussgaengerzone,943.1508341333808,30
2022-07-16,radweggehweggemeinsam,0.0,0
2022-07-16,radweggehweggetrennt,0.0,0
2022-07-16,gehwegfahrradfrei,0.0,0
2022-07-16,radfahrstreifen,342.9615280943997,12
2022-07-16,baulichabgesetzterweg,1435.6712875768878,15
2022-07-16,kleineradwegabschnitte,24.30716458666871,2
2022-07-16,gewidmetebeschilderteradwege,10651.28231208247,99
2022-07-16,spielstrasse,33.88203068397174,1
2022-07-17,fahrradstrasse,0.0,0
2022-07-17,strassefussgaengerzone,943.1508341333808,30
2022-07-17,radweggehweggemeinsam,0.0,0
2022-07-17,radweggehweggetrennt,0.0,0
2022-07-17,gehwegfahrradfrei,0.0,0
2022-07-17,radfahrstreifen,342.9615280943997,12
2022-07-17,baulichabgesetzterweg,1435.6712875768878,15
2022-07-17,kleineradwegabschnitte,24.30716458666871,2
2022-07-17,gewidmetebeschilderteradwege,10651.28231208247,99
2022-07-17,spielstrasse,33.88203068397174,1
2022-07-18,fahrradstrasse,0.0,0
2022-07-18,strassefussgaengerzone,943.1508341333808,30
2022-07-18,radweggehweggemeinsam,0.0,0
2022-07-18,radweggehweggetrennt,0.0,0
2022-07-18,gehwegfahrradfrei,0.0,0
2022-07-18,radfahrstreifen,342.9615280943997,12
2022-07-18,baulichabgesetzterweg,1435.6712875768878,15
2022-07-18,kleineradwegabschnitte,24.30716458666871,2
2022-07-18,gewidmetebeschilderteradwege,10651.28231208247,99
2022-07-18,spielstrasse,33.88203068397174,1
2022-07-19,fahrradstrasse,0.0,0
2022-07-19,strassefussgaengerzone,943.1508341333808,30
2022-07-19,radweggehweggemeinsam,0.0,0
2022-07-19,radweggehweggetrennt,0.0,0
2022-07-19,gehwegfahrradfrei,0.0,0
2022-07-19,radfahrstreifen,342.9615280943997,12
2022-07-19,baulichabgesetzterweg,1435.6712875768878,15
2022-07-19,kleineradwegabschnitte,24.30716458666871,2
2022-07-19,gewidmetebeschilderteradwege,10651.28231208247,99
2022-07-19,spielstrasse,33.88203068397174,1
2022-07-20,fahrradstrasse,0.0,0
2022-07-20,strassefussgaengerzone,943.1508341333808,30
2022-07-20,radweggehweggemeinsam,0.0,0
2022-07-20,radweggehweggetrennt,0.0,0
2022-07-20,gehwegfahrradfrei,0.0,0
2022-07-20,radfahrstreifen,342.9615280943997,12
2022-07-20,baulichabgesetzterweg,1435.6712875768878,15
2022-07-20,kleineradwegabschnitte,24.30716458666871,2
2022-07-20,gewidmetebeschilderteradwege,10651.28231208247,99
2022-07-20,spielstrasse,33.88203068397174,1
2022-07-21,fahrradstrasse,0.0,0
2022-07-21,strassefussgaengerzone,943.1508341333808,30
2022-07-21,radweggehweggemeinsam,0.0,0
2022-07-21,radweggehweggetrennt,0.0,0
2022-07-21,gehwegfahrradfrei,0.0,0
2022-07-21,radfahrstreifen,342.9615280943997,12
2022-07-21,baulichabgesetzterweg,1435.6712875768878,15
2022-07-21,kleineradwegabschnitte,24.30716458666871,2
2022-07-21,gewidmetebeschilderteradwege,10651.28231208247,99
2022-07-21,spielstrasse,33.88203068397174,1
2022-07-22,fahrradstrasse,0.0,0
2022-07-22,strassefussgaengerzone,943.1508341333808,30
2022-07-22,radweggehweggemeinsam,0.0,0
2022-07-22,radweggehweggetrennt,0.0,0
2022-07-22,gehwegfahrradfrei,0.0,0
2022-07-22,radfahrstreifen,342.9615280943997,12
2022-07-22,baulichabgesetzterweg,1435.6712875768878,15
2022-07-22,kleineradwegabschnitte,24.30716458666871,2
2022-07-22,gewidmetebeschilderteradwege,10651.28231208247,99
2022-07-22,spielstrasse,33.88203068397174,1
2022-07-23,fahrradstrasse,0.0,0
2022-07-23,strassefussgaengerzone,943.1508341333808,30
2022-07-23,radweggehweggemeinsam,0.0,0
2022-07-23,radweggehweggetrennt,0.0,0
2022-07-23,gehwegfahrradfrei,0.0,0
2022-07-23,radfahrstreifen,342.9615280943997,12
2022-07-23,baulichabgesetzterweg,1435.6712875768878,15
2022-07-23,kleineradwegabschnitte,24.30716458666871,2
2022-07-23,gewidmetebeschilderteradwege,10651.28231208247,99
2022-07-23,spielstrasse,33.88203068397174,1
2022-07-24,fahrradstrasse,0.0,0
2022-07-24,strassefussgaengerzone,943.1508341333808,30
2022-07-24,radweggehweggemeinsam,0.0,0
2022-07-24,radweggehweggetrennt,0.0,0
2022-07-24,gehwegfahrradfrei,0.0,0
2022-07-24,radfahrstreifen,342.9615280943997,12
2022-07-24,baulichabgesetzterweg,1435.6712875768878,15
2022-07-24,kleineradwegabschnitte,24.30716458666871,2
2022-07-24,gewidmetebeschilderteradwege,10651.28231208247,99
2022-07-24,spielstrasse,33.88203068397174,1
2022-07-25,fahrradstrasse,0.0,0
2022-07-25,strassefussgaengerzone,943.1508341333808,30
2022-07-25,radweggehweggemeinsam,0.0,0
2022-07-25,radweggehweggetrennt,0.0,0
2022-07-25,gehwegfahrradfrei,0.0,0
2022-07-25,radfahrstreifen,342.9615280943997,12
2022-07-25,baulichabgesetzterweg,1435.6712875768878,15
2022-07-25,kleineradwegabschnitte,24.30716458666871,2
2022-07-25,gewidmetebeschilderteradwege,10651.28231208247,99
2022-07-25,spielstrasse,33.88203068397174,1
2022-07-26,fahrradstrasse,0.0,0
2022-07-26,strassefussgaengerzone,943.1508341333808,30
2022-07-26,radweggehweggemeinsam,0.0,0
2022-07-26,radweggehweggetrennt,0.0,0
2022-07-26,gehwegfahrradfrei,0.0,0
2022-07-26,radfahrstreifen,342.9615280943997,12
2022-07-26,baulichabgesetzterweg,1435.6712875768878,15
2022-07-26,kleineradwegabschnitte,24.30716458666871,2
2022-07-26,gewidmetebeschilderteradwege,10651.28231208247,99
2022-07-26,spielstrasse,33.88203068397174,1
2022-07-27,fahrradstrasse,0.0,0
2022-07-27,strassefussgaengerzone,943.1508341333808,30
2022-07-27,radweggehweggemeinsam,0.0,0
2022-07-27,radweggehweggetrennt,0.0,0
2022-07-27,gehwegfahrradfrei,0.0,0
2022-07-27,radfahrstreifen,342.9615280943997,12
2022-07-27,baulichabgesetzterweg,1435.6712875768878,15
2022-07-27,kleineradwegabschnitte,24.30716458666871,2
2022-07-27,gewidmetebeschilderteradwege,10651.28231208247,99
2022-07-27,spielstrasse,33.88203068397174,1
2022-07-28,fahrradstrasse,0.0,0
2022-07-28,strassefussgaengerzone,943.1508341333808,30
2022-07-28,radweggehweggemeinsam,0.0,0
2022-07-28,radweggehweggetrennt,0.0,0
2022-07-28,gehwegfahrradfrei,0.0,0
2022-07-28,radfahrstreifen,342.9615280943997,12
2022-07-28,baulichabgesetzterweg,1435.6712875768878,15
2022-07-28,kleineradwegabschnitte,24.30716458666871,2
2022-07-28,gewidmetebeschilderteradwege,10651.28231208247,99
2022-07-28,spielstrasse,33.88203068397174,1
2022-07-29,fahrradstrasse,0.0,0
2022-07-29,strassefussgaengerzone,943.1508341333808,30
2022-07-29,radweggehweggemeinsam,0.0,0
2022-07-29,radweggehweggetrennt,0.0,0
2022-07-29,gehwegfahrradfrei,0.0,0
2022-07-29,radfahrstreifen,342.9615280943997,12
2022-07-29,baulichabgesetzterweg,1435.6712875768878,15
2022-07-29,kleineradwegabschnitte,24.30716458666871,2
2022-07-29,gewidmetebeschilderteradwege,10651.28231208247,99
2022-07-29,spielstrasse,33.88203068397174,1
2022-07-30,fahrradstrasse,0.0,0
2022-07-30,strassefussgaengerzone,943.1508341333808,30
2022-07-30,radweggehweggemeinsam,0.0,0
2022-07-30,radweggehweggetrennt,0.0,0
2022-07-30,gehwegfahrradfrei,0.0,0
2022-07-30,radfahrstreifen,342.9615280943997,12
2022-07-30,baulichabgesetzterweg,1435.6712875768878,15
2022-07-30,kleineradwegabschnitte,24.30716458666871,2
2022-07-30,gewidmetebeschilderteradwege,10651.28231208247,99
